vendor_id,super_catalog_id,name,base_price,percentage
1141,7501124818784,Aguascalientes,48063.0,-0.1
1141,7501165008830,Aguascalientes,6200.0,-0.1
1141,7502209290471,Aguascalientes,490.2755,-0.1
1141,7501037925579,Aguascalientes,1431.0505,-0.1
1141,7501287621559,Aguascalientes,23000.0,-0.1
1141,7502216935402,Aguascalientes,6500.0,-0.1
1141,7501043100540,Aguascalientes,8000.0,-0.1
1141,7501108765127,Aguascalientes,1044.0,-0.1
1141,7501043100274,Aguascalientes,15000.0,-0.1
1141,7501043100281,Aguascalientes,6000.0,-0.1
1141,7501871721450,Aguascalientes,311.0,-0.1
1141,3700039500027,Aguascalientes,593.0,-0.1
1141,7501583300325,Aguascalientes,670.3895,-0.1
1141,7891317019815,Aguascalientes,526.638,-0.1
1141,7501082243536,Aguascalientes,65000.0,-0.1
1141,7501287669957,Aguascalientes,8814.0,-0.1
1141,7503007822550,Aguascalientes,2500.0,-0.1
1141,7501318608788,Aguascalientes,1685.0,-0.1
1141,4046222163808,Aguascalientes,4500.0,-0.1
1141,8715131006976,Aguascalientes,9000.0,-0.1
1141,8054083016467,Aguascalientes,3500.0,-0.1
1141,7501324402950,Aguascalientes,10500.0,-0.1
1141,7501324402998,Aguascalientes,3200.0,-0.1
1141,7501109921119,Aguascalientes,38000.0,-0.1
1141,7501142940153,Aguascalientes,8000.0,-0.1
1141,7501287612953,Aguascalientes,1500.0,-0.1
1157,7502251891350,Ciudad de México,470.0,0.0
1157,7506335700033,Ciudad de México,305.0,0.0
1157,7501326000215,Ciudad de México,2100.0,0.0
1157,7506317700433,Ciudad de México,520.0,0.0
1157,7506429600294,Ciudad de México,5992.0,0.0
1157,7502227876367,Ciudad de México,600.0,0.0
1157,7613326005456,Ciudad de México,42000.0,0.0
1157,7501075726268,Ciudad de México,780.0,0.0
1157,7506429600133,Ciudad de México,2874.0,0.0
1157,7502223556003,Ciudad de México,3500.0,0.0
1157,8903855078731,Ciudad de México,1353.0,0.0
1157,7506335700798,Ciudad de México,2520.0,0.0
1157,7506335700392,Ciudad de México,370.0,0.0
1157,7506335700408,Ciudad de México,670.0,0.0
1157,7506429600300,Ciudad de México,309.0,0.0
1157,7640114722776,Ciudad de México,3400.0,0.0
1157,7506022315298,Ciudad de México,61.0,0.0
1157,7502009741296,Ciudad de México,88.0,0.0
1157,7506335703515,Ciudad de México,830.0,0.0
1157,7798180922160,Ciudad de México,890.0,0.0
1157,7798180922153,Ciudad de México,890.0,0.0
1157,7506335700224,Ciudad de México,210.0,0.0
1157,7506335700217,Ciudad de México,73.0,0.0
1157,7798180922139,Ciudad de México,880.0,0.0
1157,7502226291871,Ciudad de México,17.0,0.0
1157,7506022303578,Ciudad de México,28.0,0.0
1157,7506022303608,Ciudad de México,45.0,0.0
1157,3663502001028,Ciudad de México,8300.0,0.0
1157,7501233210004,Ciudad de México,70000.0,0.0
1157,7501075726473,Ciudad de México,400.0,0.0
1157,7501349025929,Ciudad de México,20.0,0.0
1157,7502245840173,Ciudad de México,11.0,0.0
1157,7501493874695,Ciudad de México,121.0,0.0
1157,7501043100281,Ciudad de México,4118.0,0.0
1157,7506429600065,Ciudad de México,814.0,0.0
1157,7506429600072,Ciudad de México,1889.0,0.0
1157,7502251890148,Ciudad de México,390.0,0.0
1157,7502251890155,Ciudad de México,580.0,0.0
1157,7502251890124,Ciudad de México,490.0,0.0
1157,7506429600324,Ciudad de México,865.0,0.0
1157,7506335703478,Ciudad de México,11765.0,0.0
1157,7502245840227,Ciudad de México,3200.0,0.0
1157,7501493802438,Ciudad de México,503.0,0.0
1157,7506335701023,Ciudad de México,1829.0,0.0
1157,7506335703560,Ciudad de México,1790.0,0.0
1157,7506335703584,Ciudad de México,15000.0,0.0
1157,7506335701412,Ciudad de México,470.0,0.0
1157,7506335701429,Ciudad de México,640.0,0.0
1157,7502216807037,Ciudad de México,574.0,0.0
1157,7506429600355,Ciudad de México,594.0,0.0
1157,7502216807709,Ciudad de México,2030.0,0.0
1157,7501289514460,Ciudad de México,327.0,0.0
1157,7501349021334,Ciudad de México,103.0,0.0
1157,7501493873308,Ciudad de México,244.0,0.0
1157,7501349024267,Ciudad de México,22.0,0.0
1157,3582186001639,Ciudad de México,22500.0,0.0
1157,7502254000544,Ciudad de México,888.0,0.0
1157,7502254000940,Ciudad de México,305.0,0.0
1157,7502251890773,Ciudad de México,1300.0,0.0
1157,7501122962502,Ciudad de México,134.0,0.0
1157,7503004908738,Ciudad de México,26.0,0.0
1157,7501493867895,Ciudad de México,135.0,0.0
1157,7502245840364,Ciudad de México,13.0,0.0
1157,7506335700163,Ciudad de México,335.0,0.0
1157,7506335700156,Ciudad de México,110.0,0.0
1157,7506429600249,Ciudad de México,343.0,0.0
1157,7506429600232,Ciudad de México,153.0,0.0
1157,7506429600393,Ciudad de México,273.0,0.0
1157,7502251890964,Ciudad de México,176.0,0.0
1157,7501075726343,Ciudad de México,820.0,0.0
1157,7502251890704,Ciudad de México,2500.0,0.0
1157,7501122965602,Ciudad de México,168.0,0.0
1157,7501384501303,Ciudad de México,63.0,0.0
1157,7502227870716,Ciudad de México,61.0,0.0
1157,7506429600348,Ciudad de México,1000.0,0.0
1157,7506429600331,Ciudad de México,470.0,0.0
1157,7501125113772,Ciudad de México,350.0,0.0
1157,7506335701320,Ciudad de México,132.0,0.0
1157,7506429600614,Ciudad de México,1128.0,0.0
1157,7502251891183,Ciudad de México,180.0,0.0
1157,7506335702501,Ciudad de México,45.0,0.0
1157,7501493873872,Ciudad de México,75.0,0.0
1157,7506335703539,Ciudad de México,12000.0,0.0
1157,7506335700248,Ciudad de México,1830.0,0.0
1157,7502009748592,Ciudad de México,78.0,0.0
1157,7501384503307,Ciudad de México,300.0,0.0
1157,7501122969310,Ciudad de México,382.0,0.0
1157,7506335700866,Ciudad de México,20.0,0.0
1157,7501718809808,Ciudad de México,34.0,0.0
1157,7501052712376,Ciudad de México,13.0,0.0
1157,7501122961024,Ciudad de México,260.0,0.0
1157,7501122961017,Ciudad de México,127.0,0.0
1157,7502245840203,Ciudad de México,49.0,0.0
1157,7506335700675,Ciudad de México,3285.0,0.0
1157,7506335702907,Ciudad de México,1010.0,0.0
1157,7506429600140,Ciudad de México,2083.0,0.0
1157,7502251890421,Ciudad de México,330.0,0.0
1157,7501070903800,Ciudad de México,530.0,0.0
1157,7501493871540,Ciudad de México,244.0,0.0
1157,7506429600102,Ciudad de México,545.0,0.0
1157,7506429600270,Ciudad de México,618.0,0.0
1157,7502251891350,Oaxaca,470.0,0.0
1157,7506335700033,Oaxaca,305.0,0.0
1157,7501326000215,Oaxaca,2100.0,0.0
1157,7506317700433,Oaxaca,520.0,0.0
1157,7506429600294,Oaxaca,5992.0,0.0
1157,7502227876367,Oaxaca,600.0,0.0
1157,7613326005456,Oaxaca,42000.0,0.0
1157,7501075726268,Oaxaca,780.0,0.0
1157,7506429600133,Oaxaca,2874.0,0.0
1157,7502223556003,Oaxaca,3500.0,0.0
1157,8903855078731,Oaxaca,1353.0,0.0
1157,7506335700798,Oaxaca,2520.0,0.0
1157,7506335700392,Oaxaca,370.0,0.0
1157,7506335700408,Oaxaca,670.0,0.0
1157,7506429600300,Oaxaca,309.0,0.0
1157,7640114722776,Oaxaca,3400.0,0.0
1157,7506022315298,Oaxaca,61.0,0.0
1157,7502009741296,Oaxaca,88.0,0.0
1157,7506335703515,Oaxaca,830.0,0.0
1157,7798180922160,Oaxaca,890.0,0.0
1157,7798180922153,Oaxaca,890.0,0.0
1157,7506335700224,Oaxaca,210.0,0.0
1157,7506335700217,Oaxaca,73.0,0.0
1157,7798180922139,Oaxaca,880.0,0.0
1157,7502226291871,Oaxaca,17.0,0.0
1157,7506022303578,Oaxaca,28.0,0.0
1157,7506022303608,Oaxaca,45.0,0.0
1157,3663502001028,Oaxaca,8300.0,0.0
1157,7501233210004,Oaxaca,70000.0,0.0
1157,7501075726473,Oaxaca,400.0,0.0
1157,7501349025929,Oaxaca,20.0,0.0
1157,7502245840173,Oaxaca,11.0,0.0
1157,7501493874695,Oaxaca,121.0,0.0
1157,7501043100281,Oaxaca,4118.0,0.0
1157,7506429600065,Oaxaca,814.0,0.0
1157,7506429600072,Oaxaca,1889.0,0.0
1157,7502251890148,Oaxaca,390.0,0.0
1157,7502251890155,Oaxaca,580.0,0.0
1157,7502251890124,Oaxaca,490.0,0.0
1157,7506429600324,Oaxaca,865.0,0.0
1157,7506335703478,Oaxaca,11765.0,0.0
1157,7502245840227,Oaxaca,3200.0,0.0
1157,7501493802438,Oaxaca,503.0,0.0
1157,7506335701023,Oaxaca,1829.0,0.0
1157,7506335703560,Oaxaca,1790.0,0.0
1157,7506335703584,Oaxaca,15000.0,0.0
1157,7506335701412,Oaxaca,470.0,0.0
1157,7506335701429,Oaxaca,640.0,0.0
1157,7502216807037,Oaxaca,574.0,0.0
1157,7506429600355,Oaxaca,594.0,0.0
1157,7502216807709,Oaxaca,2030.0,0.0
1157,7501289514460,Oaxaca,327.0,0.0
1157,7501349021334,Oaxaca,103.0,0.0
1157,7501493873308,Oaxaca,244.0,0.0
1157,7501349024267,Oaxaca,22.0,0.0
1157,3582186001639,Oaxaca,22500.0,0.0
1157,7502254000544,Oaxaca,888.0,0.0
1157,7502254000940,Oaxaca,305.0,0.0
1157,7502251890773,Oaxaca,1300.0,0.0
1157,7501122962502,Oaxaca,134.0,0.0
1157,7503004908738,Oaxaca,26.0,0.0
1157,7501493867895,Oaxaca,135.0,0.0
1157,7502245840364,Oaxaca,13.0,0.0
1157,7506335700163,Oaxaca,335.0,0.0
1157,7506335700156,Oaxaca,110.0,0.0
1157,7506429600249,Oaxaca,343.0,0.0
1157,7506429600232,Oaxaca,153.0,0.0
1157,7506429600393,Oaxaca,273.0,0.0
1157,7502251890964,Oaxaca,176.0,0.0
1157,7501075726343,Oaxaca,820.0,0.0
1157,7502251890704,Oaxaca,2500.0,0.0
1157,7501122965602,Oaxaca,168.0,0.0
1157,7501384501303,Oaxaca,63.0,0.0
1157,7502227870716,Oaxaca,61.0,0.0
1157,7506429600348,Oaxaca,1000.0,0.0
1157,7506429600331,Oaxaca,470.0,0.0
1157,7501125113772,Oaxaca,350.0,0.0
1157,7506335701320,Oaxaca,132.0,0.0
1157,7506429600614,Oaxaca,1128.0,0.0
1157,7502251891183,Oaxaca,180.0,0.0
1157,7506335702501,Oaxaca,45.0,0.0
1157,7501493873872,Oaxaca,75.0,0.0
1157,7506335703539,Oaxaca,12000.0,0.0
1157,7506335700248,Oaxaca,1830.0,0.0
1157,7502009748592,Oaxaca,78.0,0.0
1157,7501384503307,Oaxaca,300.0,0.0
1157,7501122969310,Oaxaca,382.0,0.0
1157,7506335700866,Oaxaca,20.0,0.0
1157,7501718809808,Oaxaca,34.0,0.0
1157,7501052712376,Oaxaca,13.0,0.0
1157,7501122961024,Oaxaca,260.0,0.0
1157,7501122961017,Oaxaca,127.0,0.0
1157,7502245840203,Oaxaca,49.0,0.0
1157,7506335700675,Oaxaca,3285.0,0.0
1157,7506335702907,Oaxaca,1010.0,0.0
1157,7506429600140,Oaxaca,2083.0,0.0
1157,7502251890421,Oaxaca,330.0,0.0
1157,7501070903800,Oaxaca,530.0,0.0
1157,7501493871540,Oaxaca,244.0,0.0
1157,7506429600102,Oaxaca,545.0,0.0
1157,7506429600270,Oaxaca,618.0,0.0
1156,7501082203103,México,373.26,0.0
1156,7501082206005,México,1311.48,0.0
1156,8806416076378,México,697.12,0.0
1156,8806416076316,México,1079.0,0.0
1156,7501033963414,México,197.6,0.0
1156,7501300420121,México,520.0,0.0
1156,7501300420138,México,557.5,0.0
1156,7501300420114,México,286.25,0.0
1156,7501300420879,México,999.38,0.0
1156,7501101600531,México,221.34,0.0
1156,7501101600524,México,177.32,0.0
1156,8436024614510,México,320.0,0.0
1156,7501101600340,México,472.44,0.0
1156,7501101600326,México,302.56,0.0
1156,7501124183448,México,784.07,
1156,7501124183486,México,621.6,
1156,7501124183394,México,601.57,
1156,7501300450562,México,200.0,0.0
1156,7501300450579,México,259.38,0.0
1156,7703281020363,México,321.64,
1156,7703281020356,México,321.64,
1156,7501089810045,México,127.86,0.0
1156,7795368054552,México,529.9,
1156,7501089801166,México,554.8,0.0
1156,7501089801173,México,1006.31,0.0
1156,7501089801180,México,578.09,0.0
1156,7795368547511,México,519.35,
1156,7795368547177,México,490.75,
1156,7501300420244,México,153.13,0.0
1156,7501390914357,México,431.2,0.0
1156,7501390914371,México,830.2,0.0
1156,3664798027549,México,75.21,0.0
1156,3664798064735,México,31.64,0.0
1156,7501165003040,México,127.31,0.0
1156,7501174600124,México,50.86,0.0
1156,7501165010789,México,142.46,0.0
1156,7501089808844,México,1095.95,0.0
1156,7501089809957,México,1249.3,0.0
1156,7501089808936,México,580.75,0.0
1156,7501089808943,México,1050.36,0.0
1156,7501300421593,México,501.25,0.0
1156,7501300421586,México,901.88,0.0
1156,7501070903510,México,211.98,0.0
1156,7501070900120,México,238.89,0.0
1156,7501089803351,México,342.46,0.0
1156,7501089803368,México,421.04,0.0
1156,7503013836008,México,15.96,
1156,7501565606032,México,23.1,
1156,7503013836022,México,30.85,
1156,7501565606018,México,9.9,
1156,7503013836039,México,43.93,
1156,7503013836503,México,8.46,
1156,7501565606025,México,13.61,
1156,7501565606056,México,63.01,
1156,7503013836015,México,17.15,
1156,7503013836053,México,67.74,
1156,7501565606100,México,20.93,
1156,7501088505003,México,64.86,0.0
1156,7501088505157,México,179.89,0.0
1156,7501088505355,México,75.14,0.0
1156,7501088505256,México,148.07,0.0
1156,7501088505706,México,86.67,0.0
1156,7501088505607,México,76.99,0.0
1156,7501300420541,México,104.38,0.0
1156,7501300420558,México,79.38,0.0
1156,7501300420565,México,90.0,0.0
1156,7501165001718,México,345.17,0.0
1156,7501165001725,México,413.38,0.0
1156,7501165006386,México,383.45,0.0
1156,3664798055610,México,208.25,0.0
1156,7501165006171,México,439.82,0.0
1156,7501033960949,México,419.71,0.0
1156,7501300420985,México,433.75,0.0
1156,7501300421487,México,255.0,0.0
1156,7501300421470,México,368.75,0.0
1156,7501300421494,México,146.88,0.0
1156,7501300420992,México,684.38,0.0
1156,7501300420978,México,240.63,0.0
1156,7501088508004,México,57.48,0.0
1156,7501088508202,México,57.48,0.0
1156,7501300409584,México,327.5,0.0
1156,7501300421685,México,200.0,0.0
1156,7501300421692,México,259.38,0.0
1156,7501300408402,México,266.88,0.0
1156,7501300408136,México,480.63,0.0
1156,7501300408105,México,346.25,0.0
1156,4607009581187,México,310.1,0.0
1156,4607009581071,México,310.1,0.0
1156,7501088508929,México,125.12,0.0
1156,7501088536410,México,152.44,0.0
1156,7501088508912,México,139.77,0.0
1156,7501070900168,México,324.99,0.0
1156,7501089802019,México,238.7,0.0
1156,7501089802026,México,392.95,0.0
1156,7501089802040,México,548.99,0.0
1156,7501089802033,México,417.35,0.0
1156,7501089803245,México,515.69,0.0
1156,7501089803498,México,641.02,0.0
1156,7501089802057,México,409.65,0.0
1156,7501089802064,México,529.53,0.0
1156,7501088509773,México,130.55,0.0
1156,7501088509766,México,96.69,0.0
1156,7501088509810,México,111.17,0.0
1156,7501089801524,México,384.02,0.0
